MSW3_ID,genus,species,binomial,MSWFamilyLatin,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,Diet_Source,Diet_Certainty,ForStrat_Value,ForStrat_Certainty,BodyMass_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,Activity_Source,Activity_Certainty,,BodyMass_Source,BodyMass_SpecLevel
1993,Maxomys,bartelsii,Maxomys_bartelsii,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,102,1,0,0,Ref_1,ABC,,Ref_117,1
1994,Maxomys,dollmani,Maxomys_dollmani,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,120,1,0,0,Ref_1,ABC,,Ref_117,1
1995,Maxomys,hellwaldii,Maxomys_hellwaldii,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,203,1,0,0,Ref_1,ABC,,Ref_117,1
1996,Maxomys,hylomyoides,Maxomys_hylomyoides,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,56.6,1,0,0,Ref_1,ABC,,Ref_117,1
1997,Maxomys,inflatus,Maxomys_inflatus,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,152,1,0,0,Ref_1,ABC,,Ref_117,1
1998,Maxomys,whiteheadi,Maxomys_whiteheadi,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,56.01,1,0,0,Ref_1,ABC,,Ref_117,1
1999,Maxomys,musschenbroekii,Maxomys_musschenbroekii,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,84.8,1,0,0,Ref_1,ABC,,Ref_117,1
2000,Maxomys,ochraceiventer,Maxomys_ochraceiventer,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,97,1,0,0,Ref_1,ABC,,Ref_117,1
2001,Maxomys,pagensis,Maxomys_pagensis,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,196,1,0,0,Ref_1,ABC,,Ref_117,1
2002,Maxomys,panglima,Maxomys_panglima,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,189,1,0,0,Ref_1,ABC,,Ref_117,1
2003,Maxomys,rajah,Maxomys_rajah,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,150.25,1,0,0,Ref_1,ABC,,Ref_117,1
2004,Maxomys,surifer,Maxomys_surifer,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,150.37,1,0,0,Ref_1,ABC,,Ref_117,1
2005,Maxomys,inas,Maxomys_inas,Muridae,10,0,0,0,10,0,30,0,20,30,Ref_1,ABC,G,A,90,1,0,0,Ref_1,ABC,,Ref_117,1
2006,Melasmothrix,naso,Melasmothrix_naso,Muridae,80,0,0,0,0,0,0,0,0,20,Ref_1,ABC,G,A,47.45,0,0,1,Ref_1,ABC,,Ref_117,1
2007,Melomys,fulgens,Melomys_fulgens,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,97.3,1,0,0,Ref_1,ABC,,Ref_134,1
2008,Melomys,lutillus,Melomys_lutillus,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2009,Melomys,aerosus,Melomys_aerosus,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,97.3,1,0,0,Ref_1,ABC,,Ref_117,1
2010,Melomys,arcium,Melomys_arcium,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2011,Melomys,bannisteri,Melomys_bannisteri,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2012,Melomys,bougainville,Melomys_bougainville,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86,1,0,0,Ref_1,ABC,,Ref_117,1
2013,Melomys,burtoni,Melomys_burtoni,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,68.5,1,0,0,Ref_1,ABC,,Ref_117,1
2014,Melomys,capensis,Melomys_capensis,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,70,1,0,0,Ref_1,ABC,,Ref_117,1
2015,Melomys,caurinus,Melomys_caurinus,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,136,1,0,0,Ref_1,ABC,,Ref_134,1
2016,Melomys,cervinipes,Melomys_cervinipes,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,78,1,0,0,Ref_1,ABC,,Ref_117,1
2017,Melomys,cooperae,Melomys_cooperae,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2018,Melomys,dollmani,Melomys_dollmani,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,91.27,1,0,0,Ref_1,ABC,,Ref_178,2
2019,Melomys,fraterculus,Melomys_fraterculus,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,47.8,1,0,0,Ref_1,ABC,,Ref_117,1
2020,Melomys,leucogaster,Melomys_leucogaster,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,108.5,1,0,0,Ref_1,ABC,,Ref_117,1
2021,Melomys,howi,Melomys_howi,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2022,Melomys,talaudium,Melomys_talaudium,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2023,Melomys,matambuai,Melomys_matambuai,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,145,1,0,0,Ref_1,ABC,,Ref_117,1
2024,Melomys,obiensis,Melomys_obiensis,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,71,1,0,0,Ref_1,ABC,,Ref_117,1
2025,Melomys,paveli,Melomys_paveli,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2026,Melomys,rubicola,Melomys_rubicola,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,100,1,0,0,Ref_1,ABC,,Ref_117,1
2027,Melomys,rufescens,Melomys_rufescens,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,70.55,1,0,0,Ref_1,ABC,,Ref_117,1
2028,Melomys,spechti,Melomys_spechti,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2029,Melomys,frigicola,Melomys_frigicola,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,86.68,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2030,Mesembriomys,gouldii,Mesembriomys_gouldii,Muridae,20,0,0,0,0,0,0,80,0,0,Ref_1,ABC,Ar,A,716.5,1,0,0,Ref_1,ABC,,Ref_117,1
2031,Mesembriomys,macrurus,Mesembriomys_macrurus,Muridae,20,0,0,0,0,0,0,80,0,0,Ref_1,ABC,Ar,A,267,1,0,0,Ref_1,ABC,,Ref_117,1
2032,Micaelamys,granti,Micaelamys_granti,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,40,1,0,0,Ref_1,ABC,,Ref_58,1
2033,Micaelamys,namaquensis,Micaelamys_namaquensis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,57.1,1,0,0,Ref_1,ABC,,Ref_58,1
2034,Microhydromys,musseri,Microhydromys_musseri,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,17.32,1,0,0,Ref_3,D2,,Ref_178,2
2035,Microhydromys,richardsoni,Microhydromys_richardsoni,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,10.25,1,0,0,Ref_3,D2,,Ref_117,1
2036,Micromys,minutus,Micromys_minutus,Muridae,30,0,0,0,0,0,0,0,40,30,Ref_1,ABC,G,A,6,1,1,1,Ref_1,ABC,,Ref_117,1
2037,Millardia,kathleenae,Millardia_kathleenae,Muridae,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,93,1,0,0,Ref_1,ABC,,Ref_117,1
2038,Millardia,gleadowi,Millardia_gleadowi,Muridae,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,30.8,1,0,0,Ref_1,ABC,,Ref_117,1
2039,Millardia,kondana,Millardia_kondana,Muridae,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,147,1,0,0,Ref_1,ABC,,Ref_117,1
2040,Millardia,meltada,Millardia_meltada,Muridae,0,0,0,0,0,0,0,0,70,30,Ref_1,ABC,G,A,70,1,0,0,Ref_1,ABC,,Ref_117,1
2041,Muriculus,imberbis,Muriculus_imberbis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,18.5,1,0,0,Ref_1,ABC,,Ref_117,1
2042,Mus,cervicolor,Mus_cervicolor,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,17.7,1,0,0,Ref_1,ABC,,Ref_117,1
2043,Mus,musculus,Mus_musculus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,16.25,1,0,0,Ref_1,ABC,,Ref_117,1
2044,Mus,spicilegus,Mus_spicilegus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,14,1,0,0,Ref_1,ABC,,Ref_117,1
2045,Mus,fragilicauda,Mus_fragilicauda,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_2,D1,G,A,13.76,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2046,Mus,cookii,Mus_cookii,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,20.47,1,0,0,Ref_1,ABC,,Ref_117,1
2047,Mus,macedonicus,Mus_macedonicus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,15,1,0,0,Ref_1,ABC,,Ref_117,1
2048,Mus,caroli,Mus_caroli,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,11.25,1,0,0,Ref_1,ABC,,Ref_117,1
2049,Mus,spretus,Mus_spretus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,12.8,1,0,0,Ref_1,ABC,,Ref_117,1
2050,Mus,booduga,Mus_booduga,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,11.55,1,0,0,Ref_1,ABC,,Ref_117,1
2051,Mus,terricolor,Mus_terricolor,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9,1,0,0,Ref_1,ABC,,Ref_117,1
2052,Mus,famulus,Mus_famulus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,22.88,1,0,0,Ref_1,ABC,,Ref_117,1
2053,Mus,orangiae,Mus_orangiae,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.5,1,0,0,Ref_1,ABC,,Ref_178,2
2054,Mus,tenellus,Mus_tenellus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.48,1,0,0,Ref_1,ABC,,Ref_178,2
2055,Mus,sorella,Mus_sorella,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.5,1,0,0,Ref_1,ABC,,Ref_178,2
2056,Mus,setzeri,Mus_setzeri,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,6.65,1,0,0,Ref_1,ABC,,Ref_117,1
2057,Mus,setulosus,Mus_setulosus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.4,1,0,0,Ref_1,ABC,,Ref_117,1
2058,Mus,oubanguii,Mus_oubanguii,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.16,1,0,0,Ref_1,ABC,,Ref_178,2
2059,Mus,neavei,Mus_neavei,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.53,1,0,0,Ref_1,ABC,,Ref_178,2
2060,Mus,musculoides,Mus_musculoides,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,6,1,0,0,Ref_1,ABC,,Ref_117,1
2061,Mus,mattheyi,Mus_mattheyi,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.52,1,0,0,Ref_1,ABC,,Ref_178,2
2062,Mus,triton,Mus_triton,Muridae,70,0,0,0,0,0,0,0,0,30,Ref_1,ABC,G,A,13.55,1,0,0,Ref_1,ABC,,Ref_117,1
2063,Mus,indutus,Mus_indutus,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,6.15,1,0,0,Ref_1,ABC,,Ref_117,1
2064,Mus,haussa,Mus_haussa,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.18,1,0,0,Ref_1,ABC,,Ref_178,2
2065,Mus,goundae,Mus_goundae,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,8.96,1,0,0,Ref_1,ABC,,Ref_178,2
2066,Mus,callewaerti,Mus_callewaerti,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.12,1,0,0,Ref_1,ABC,,Ref_178,2
2067,Mus,bufo,Mus_bufo,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.2,1,0,0,Ref_1,ABC,,Ref_117,1
2068,Mus,baoulei,Mus_baoulei,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,9.12,1,0,0,Ref_1,ABC,,Ref_178,2
2069,Mus,mahomet,Mus_mahomet,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,10,1,0,0,Ref_1,ABC,,Ref_117,1
2070,Mus,minutoides,Mus_minutoides,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,7.01,1,0,0,Ref_1,ABC,,Ref_117,1
2071,Mus,mayori,Mus_mayori,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,20.78,1,0,0,Ref_1,ABC,,Ref_178,2
2072,Mus,vulcani,Mus_vulcani,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,20.2,1,0,0,Ref_1,ABC,,Ref_117,1
2073,Mus,crociduroides,Mus_crociduroides,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,28.7,1,0,0,Ref_1,ABC,,Ref_117,1
2074,Mus,pahari,Mus_pahari,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,25.73,1,0,0,Ref_1,ABC,,Ref_117,1
2075,Mus,shortridgei,Mus_shortridgei,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,34.6,1,0,0,Ref_1,ABC,,Ref_117,1
2076,Mus,saxicola,Mus_saxicola,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,21.4,1,0,0,Ref_1,ABC,,Ref_117,1
2077,Mus,platythrix,Mus_platythrix,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,25.2,1,0,0,Ref_1,ABC,,Ref_117,1
2078,Mus,phillipsi,Mus_phillipsi,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,12.3,1,0,0,Ref_1,ABC,,Ref_117,1
2079,Mus,fernandoni,Mus_fernandoni,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,21.82,1,0,0,Ref_1,ABC,,Ref_178,2
2080,Mylomys,rex,Mylomys_rex,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,114.4,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
2081,Mylomys,dybowskii,Mylomys_dybowskii,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,114.4,1,1,1,Ref_1,ABC,,Ref_117,1
2082,Nilopegamys,plumbeus,Nilopegamys_plumbeus,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,84,1,0,0,Ref_3,D2,,Ref_164,1
2083,Niviventer,andersoni,Niviventer_andersoni,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,S,A,147,1,0,0,Ref_1,ABC,,Ref_117,1
2084,Niviventer,confucianus,Niviventer_confucianus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_24,ABC,S,A,65,1,0,0,Ref_1,ABC,,Ref_117,1
2085,Niviventer,brahma,Niviventer_brahma,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,S,A,97.3,1,0,0,Ref_1,ABC,,Ref_117,1
2086,Niviventer,rapit,Niviventer_rapit,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,86.75,1,0,0,Ref_1,ABC,,Ref_117,1
2087,Niviventer,hinpoon,Niviventer_hinpoon,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,61,1,0,0,Ref_1,ABC,,Ref_117,1
2088,Niviventer,niviventer,Niviventer_niviventer,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,100,1,0,0,Ref_1,ABC,,Ref_117,1
2089,Niviventer,lepturus,Niviventer_lepturus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,84.8,1,0,0,Ref_1,ABC,,Ref_117,1
2090,Niviventer,langbianis,Niviventer_langbianis,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,69.8,1,0,0,Ref_1,ABC,,Ref_117,1
2091,Niviventer,fulvescens,Niviventer_fulvescens,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,82.55,1,0,0,Ref_1,ABC,,Ref_117,1
2092,Niviventer,excelsior,Niviventer_excelsior,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,102,1,0,0,Ref_1,ABC,,Ref_117,1
2093,Niviventer,eha,Niviventer_eha,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,53.6,1,0,0,Ref_1,ABC,,Ref_117,1
2094,Niviventer,culturatus,Niviventer_culturatus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,81.17,1,0,0,Ref_1,ABC,,Ref_58,1
2095,Niviventer,cremoriventer,Niviventer_cremoriventer,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,69.71,1,0,0,Ref_1,ABC,,Ref_117,1
2096,Niviventer,coninga,Niviventer_coninga,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,80.65,1,0,0,Ref_1,ABC,,Ref_58,1
2097,Niviventer,tenaster,Niviventer_tenaster,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,S,A,103,1,0,0,Ref_1,ABC,,Ref_117,1
2098,Niviventer,fraternus,Niviventer_fraternus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,S,A,83.06,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2099,Niviventer,cameroni,Niviventer_cameroni,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,S,A,83.06,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2100,Notomys,fuscus,Notomys_fuscus,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,35,1,0,0,Ref_1,ABC,,Ref_117,1
2101,Notomys,mordax,Notomys_mordax,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,90,1,0,0,Ref_1,ABC,,Ref_117,1
2102,Notomys,mitchellii,Notomys_mitchellii,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,52,1,0,0,Ref_1,ABC,,Ref_117,1
2103,Notomys,macrotis,Notomys_macrotis,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,90,1,0,0,Ref_1,ABC,,Ref_117,1
2104,Notomys,longicaudatus,Notomys_longicaudatus,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,100,1,0,0,Ref_1,ABC,,Ref_117,1
2105,Notomys,cervinus,Notomys_cervinus,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,35,1,0,0,Ref_1,ABC,,Ref_117,1
2106,Notomys,aquilo,Notomys_aquilo,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,39,1,0,0,Ref_1,ABC,,Ref_117,1
2107,Notomys,amplus,Notomys_amplus,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,90,1,0,0,Ref_1,ABC,,Ref_117,1
2108,Notomys,alexis,Notomys_alexis,Muridae,0,0,0,0,0,0,40,0,30,30,Ref_1,ABC,G,A,35,1,0,0,Ref_1,ABC,,Ref_117,1
2109,Oenomys,hypoxanthus,Oenomys_hypoxanthus,Muridae,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,90,1,1,1,Ref_1,ABC,,Ref_117,1
2110,Oenomys,ornatus,Oenomys_ornatus,Muridae,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,85.5,1,1,1,Ref_1,ABC,,Ref_117,1
2111,Palawanomys,furvus,Palawanomys_furvus,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,73.91,1,0,0,Ref_3,D2,,Ref_178,2
2112,Papagomys,theodorverhoeveni,Papagomys_theodorverhoeveni,Muridae,20,0,0,0,0,0,30,0,0,50,Ref_1,ABC,G,A,71.33,1,0,0,Ref_3,D2,,"Ref_2, Ref_3",0
2113,Papagomys,armandvillei,Papagomys_armandvillei,Muridae,20,0,0,0,0,0,30,0,0,50,Ref_1,ABC,G,A,73.8,1,0,0,Ref_3,D2,,Ref_178,2
2114,Parahydromys,asper,Parahydromys_asper,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,540,1,0,0,Ref_3,D2,,Ref_117,1
2115,Paraleptomys,wilhelmina,Paraleptomys_wilhelmina,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,33,1,1,1,Ref_2,D1,,Ref_117,1
2116,Paraleptomys,rufilatus,Paraleptomys_rufilatus,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,55,1,1,1,Ref_1,ABC,,Ref_117,1
2117,Paramelomys,mollis,Paramelomys_mollis,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,90.05,1,0,0,Ref_1,ABC,,Ref_58,1
2118,Paramelomys,moncktoni,Paramelomys_moncktoni,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,80.56,1,0,0,Ref_1,ABC,,Ref_58,1
2119,Paramelomys,naso,Paramelomys_naso,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,84.49,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2120,Paramelomys,levipes,Paramelomys_levipes,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,82.81,1,0,0,Ref_1,ABC,,Ref_58,1
2121,Paramelomys,platyops,Paramelomys_platyops,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,85.6,1,0,0,Ref_1,ABC,,Ref_58,1
2122,Paramelomys,rubex,Paramelomys_rubex,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,47.16,1,0,0,Ref_1,ABC,,Ref_58,1
2123,Paramelomys,steini,Paramelomys_steini,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,84.49,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2124,Paramelomys,lorentzii,Paramelomys_lorentzii,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_1,ABC,G,A,150,1,0,0,Ref_1,ABC,,Ref_58,1
2125,Paramelomys,gressitti,Paramelomys_gressitti,Muridae,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,84.49,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2126,Paruromys,dominator,Paruromys_dominator,Muridae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,G,A,325.31,1,0,0,Ref_3,D2,,Ref_58,1
2127,Paulamys,naso,Paulamys_naso,Muridae,50,0,0,0,0,0,0,0,0,50,Ref_1,ABC,G,A,122,1,0,0,Ref_3,D2,,Ref_167,1
2128,Pelomys,campanae,Pelomys_campanae,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,77.01,1,1,1,Ref_1,ABC,,Ref_178,2
2129,Pelomys,fallax,Pelomys_fallax,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,130,1,1,1,Ref_1,ABC,,Ref_117,1
2130,Pelomys,hopkinsi,Pelomys_hopkinsi,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,76.94,1,1,1,Ref_1,ABC,,Ref_178,2
2131,Pelomys,isseli,Pelomys_isseli,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,60,1,1,1,Ref_1,ABC,,Ref_117,1
2132,Pelomys,minor,Pelomys_minor,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,50,1,1,1,Ref_1,ABC,,Ref_117,1
2133,Phloeomys,cumingi,Phloeomys_cumingi,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1946.33,1,0,0,Ref_1,ABC,,Ref_117,1
2134,Phloeomys,pallidus,Phloeomys_pallidus,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1744.14,1,0,0,Ref_1,ABC,,Ref_58,1
2135,Pithecheir,parvus,Pithecheir_parvus,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,Ar,A,106,1,0,0,Ref_1,ABC,,Ref_117,1
2136,Pithecheir,melanurus,Pithecheir_melanurus,Muridae,10,0,0,0,0,0,0,0,0,90,Ref_1,ABC,Ar,A,108,1,0,0,Ref_1,ABC,,Ref_117,1
2137,Pithecheirops,otion,Pithecheirops_otion,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,Ar,A,71.33,1,0,0,Ref_3,D2,,"Ref_2, Ref_3",0
2138,Pogonomelomys,mayeri,Pogonomelomys_mayeri,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,S,A,109.7,1,0,0,Ref_1,ABC,,Ref_117,1
2139,Pogonomelomys,bruijni,Pogonomelomys_bruijni,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,S,A,82.01,1,0,0,Ref_1,ABC,,Ref_178,2
2140,Pogonomys,sylvestris,Pogonomys_sylvestris,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,43.35,1,0,0,Ref_1,ABC,,Ref_117,1
2141,Pogonomys,fergussoniensis,Pogonomys_fergussoniensis,Muridae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,Ar,A,57.88,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
