IUCN.binomial,AllGeogRange,Body.mass.g,LitSz,AdultHeadBodyLen.mm,GestLen.d,LitPerYear,SocGrpSz,WeanAge.d,SMA.d,NeonateBodyMass.g,MaxLifepsan.m,PopDen.n.km2,brain.mass.g,IBI.d
Dobsonia_praedatrix,5320,178.74,1,161.13,125.8808457,2,12,111.849885,412.1629816,32,174.5837025,70.87569586,2.970333333,199.8316744
Dobsonia_viridis,54184,240.66,2.411263516,200.1593865,36.87683789,1.995496996,1.032290932,47.49326551,203.0109928,9.746630752,54.38480224,126.5620686,3.396004695,157.3454734
Dolichotis_patagonum,1570713,8000,1.75,663.84,97.97,3.5,2,76.28,216.03,578.96,168,5.937993388,27.05333333,99.61
Dolichotis_salinicola,1190763,1607.6,1.94,440.3194355,77.5,2.376118431,1.259552579,48.93126247,259.8637728,199,144.5301433,8.749703758,15.31,163.092678
Dologale_dybowskii,434432,361.92,4,289.15,37.85932508,1.008553899,1.429592911,48.07558733,404.2823208,10.93888575,80.5096931,308.4531877,4.550171843,313.7059705
Dorcatragus_megalotis,71213,10918.12,1,779.98,180,1,7,105.8713034,405.370506,564.45394,168,4.793634695,59.43830893,365
Dorcopsis_atrata,204,6198.87,1.01,591.38,43.27389363,1.012081641,1.946929389,362.93,517.3,19.17790637,96,33.48583981,18.69175632,317.46856
Dorcopsis_hageni,3354,5499.99,1.01,537.62,41.24243718,1.103268795,1,304.99,517.3,8.077077457,120.4948594,60.22919649,14.36228328,318.4032128
Dorcopsis_luctuosa,10658,4939.56,1.01,663.46,39,2,4,300.95,513.75,9.391679178,96,21.9152507,16.33724197,191
Dorcopsis_muelleri,10739,5370.79,1,678.67,63.42321668,0.997386557,1,269.23,551.6274942,46.97770509,91.2,9.625388672,32.19076808,346.3609221
Dorcopsulus_macleayi,1146,2780.54,1.24,399.68,62.43190109,2.171333953,1,108.1521343,456.5816277,38.82255475,94.8,27.99526879,11.62641001,184.6070305
Dorcopsulus_vanheurni,11326,1890.36,1.18,386.89,109.6789147,1.023292992,1,138.7377468,599.3965964,49.48052751,166.2070103,44.50424156,14.42263909,344.8188233
Dremomys_everetti,98568,129.78,2.455515315,203.5,42.23520734,1.033929497,1.143274075,65.35325608,351.7896502,8.396134995,84.41024147,128.842855,2.910732267,349.8458236
Dremomys_gularis,11415,84.23902043,2.851420324,136.3754776,34.33868567,1.420292625,1.180916808,31.8902538,150.1640957,4.780162906,43.10662419,1768.386611,1.251760306,185.860272
Dremomys_lokriah,391091,226.99,3.68,206.8581983,38.12367524,1.014499501,1.271852468,59.54818902,344.0251989,7.775804016,85.2,96.80606103,3.958497935,342.7124046
Dremomys_pernyi,854596,198.63,2.337201692,200.470708,58.16400311,1.31577283,1.696420943,57.08033162,349.4695639,14.53253146,114.290753,96.65256812,4.014090441,237.4232528
Dremomys_pyrrhomerus,30289.53655,245,2.525360112,208.3529722,30.81776876,2.001331352,1,61.08139339,243.4642383,4.537745783,57.32298408,47.81924147,3.233034199,157.4326048
Dremomys_rufigenis,1021718,200.32,2.101416112,202.68,41.42942989,2.065761522,1.043400356,55.95291864,263.3264825,9.85678196,70.54924862,24.56023982,4.083160525,157.0093115
Dromiciops_gliroides,203403,25,3,105.74,32.35171618,1,2,66.4187652,556.85,1.204409405,38.4,49.99,1.117728753,365
Dryomys_laniger,142224,25.91,4.18,105,30.2,1,1.055451022,31.32,218.0443846,1.618085902,39.44241625,1262.728829,0.644013174,276.0778643
Dryomys_niethammeri,10120,58.10687329,2.31730103,121.5711144,31.97478177,2.304925774,1.00695555,28.29699057,155.0696855,4.77881102,38.34024924,1380.819433,1.163482044,87.94905392
Dryomys_nitedula,3759551,29.5,3.24,105,24.5,1,1.197006214,31.32,201.4325025,1.57,48,604.8878029,0.616504957,204.0296851
Dyacopterus_brooksi,11171,88.20850244,2.76318611,141.3041777,35.19013159,1.149552883,1.205800453,32.51639808,206.2692448,4.56043633,44.73442694,2013.999563,1.314261435,283.5553447
Dyacopterus_spadiceus,11171,81.1,3.340793004,129.3,31.12198224,1.024498968,1,66.42143302,334.545266,2.649542172,51.77277887,133.3132706,1.221040262,350.8416423
Dymecodon_pilirostris,283487,15.46,3,65.87,40,1,1.620358262,32.59031594,263.3790194,0.90028941,41.70739766,4999.99,0.363969379,190.9581475
Echimys_chrysurus,1762230,609.99,1.94,296.11,82.42535668,1.64640056,1,80.07263087,542.9167544,32.99453853,180.6803129,6.2,9.378484327,208.4145815
Echimys_saturnus,152248,626.89,2.481490055,256.9374609,66.43387996,1.011046692,2.032666308,65.16063323,393.0129444,21.25864498,140.1810158,124.8856259,6.012831022,357.1718604
Echimys_vieirai,12137,94.07055568,2.492636827,138.2335476,36.96439808,1.095491269,2.114371558,37.31224843,232.7218595,5.022357506,82.28494509,1211.173478,1.252825407,285.3401633
Coendou_rufescens,28382,831.79,1.1872373,328.2639892,129.7348098,1.008652465,2.255169163,109.4682055,696.2909331,54.62332708,210.6157773,40.02990226,14.23707547,358.2382209
Echinops_telfairi,55379,152.25,5.49,160,62.54,1,2.609570036,31.18,278.42,7.49,156,1076.66183,0.60052775,365
Echinosorex_gymnura,1369176,756.53,1.9,327.7,37.74,2,1,56.02300899,339.0854002,14.24,84,36.84769684,7.153757309,183
Echiothrix_centrosa,212036.0793,75.84860009,3.466480557,144.2081164,31.44298175,1.002233927,1.01395948,69.76877835,355.3220886,2.185067316,59.32129469,89.88589367,1.641664428,344.5087214
Echiothrix_leucura,78606,265,1.83259503,220.3622529,71.83408395,1.884120338,1.494942351,65.86076039,389.0821453,19.0677698,128.8714012,65.22692747,4.775853851,178.6480143
Echymipera_clara,10189,1204.61,2.2,340.92,17.05886735,2.490405118,1,74.79842036,191.6355828,0.358494198,48.6461288,45.62291735,6.041986295,120
Echymipera_echinista,1017,1204.61,1.059415186,348.94,111.6163351,1.103261329,1.303175536,144.0534429,593.6147738,49.75040841,172.1436793,50.22945857,10.72420367,354.9828285
Echymipera_kalubu,782422,825.16,2.07,270.27,13.03,2.376810273,1,61.90272076,178.5330128,0.438884525,48.76644816,68.51756415,4.076668402,120
Echymipera_rufescens,25787,1051.48,2.18,452.54,21.51569318,2.472537222,1,70.86611395,198.0656153,2.27078362,34.8,39.61436519,6.549780834,125.7993458
Ectophylla_alba,247398,5.55,0.99,49.85541512,81.5027767,2,17,24.98,159.3502456,1.453937717,76.86703713,591.6903811,0.169436893,103.8785111
Eidolon_dupreanum,592417,297.58,1.22,202.5,131.32,1,394.710117,110.4182186,497.4883676,49.99,240,54.82329443,5.534474145,318.0458148
Eidolon_helvum,5473502,254.61,1.08,182.58,164.36,1,1.00E+06,60.83,526.99437,48.28,261.99,61.78811118,4.29041675,294.8999062
Eira_barbara,13927928,4134.99,2.14,612.64,66.74,1.044083377,2,94.46,766.15,83,216,1.77,39.78546133,365.9999988
Elaphodus_cephalophus,1843937,23087.87,1,917.6101481,181.24,1,1,180,631.37,830.3511848,144,4.610620658,80,365
Elephantulus_brachyrhynchus,4019979,45.11,1.54,115.62,60,5.5,1,33.55216511,89.10281559,10,72.76205998,33.09,1.621222924,75
Elephantulus_edwardii,117039,49.69,1.8,118.86,38.85836768,4.027050992,2,27.28,81.0379254,11.9,55.55413512,1470.41,1.0980798,48.59982961
Elephantulus_fuscipes,162507,57,0.96,126.1844887,57.19426009,1.860509428,1.446991395,50.16590058,249.2090795,7.468764402,54.11135764,367.5316951,1.31541675,152.63218
Elephantulus_fuscus,251713,154.1758954,1.39,168.367947,106.6124657,1.042532409,3.641325138,92.38596374,369.3369395,16.44331263,153.2788498,73.62348506,2.86299714,350.7728208
Elephantulus_intufi,1230703,48.9,1.55,117.61,51,2.375420953,3.075452911,36.49,251.19,10,105.6,438.8800249,1.14,67
Elephantulus_myurus,886930,59.51,1.84,128.25,50.66,3,1,22.82,39.82,8.1,13.2,555.6693397,1.37,49
Elephantulus_revoili,162530,32.49,2.081010268,102.6720912,34.87739092,1.8177118,1,58.21291282,255.3145444,1.800691409,48.1611168,103.4311259,0.805186742,156.1135143
Elephantulus_rozeti,811544,43.07,2.13,105.3351975,75,2,1,37.13457513,45,3.636093067,36,503.0878212,0.947963824,120
Elephantulus_rufescens,1015311,52.78,1.41,249.83,57,5.25,2,24.85,61.87,10.29,72,200,2.124443053,92.6
Elephantulus_rupestris,595868,65.56,1.84,122.15,56,1.696280555,1.949479393,32.03572814,217.3674206,6.992964266,73.04127088,891.489253,1.111420557,175.9552781
Elephas_maximus,1458039,3269794.34,1.41,1919.2,634.49,0.23,5,218.26,4014.43,97000,960,0.53,5211.25,1186.25
Eligmodontia_moreni,37934,18,5.788814539,92.12364243,25.58336407,1.015154456,1.00695555,83.93853268,354.4911533,0.058223222,41.65734489,361.643339,0.63903343,356.0418258
Eligmodontia_morgani,347402,16.5,1.240227421,69.70889416,67.13843081,1.816656954,1.961228983,56.88485253,217.109161,1.228794814,66.65004956,309.8357083,0.411947382,151.4187599
Eligmodontia_puerulus,480452,28.49,3.806216542,102.0347098,22.92645991,5.517543086,1.628431406,18.99723156,43.98243981,2.362188747,46.91461311,1745.027829,0.672407948,26.86650772
Eligmodontia_typus,793000,17.37,6.24,87.44441195,18.38,3.219153548,1.174875126,18,55.55,1.72,9.6,194,0.50581368,32.98812279
Eliomys_melanurus,1901045,100.36,4.99,137.5,25,2,1.084055457,52.30710418,291.4535736,3.025092872,66,104.5706239,1.573243097,183
Eliomys_munbyanus,1901045,51.89164392,4.41964831,114.1808135,24.99436385,3.56605134,1.252462547,24.3735983,73.87186833,3.007081593,41.81304333,587.9335171,0.892674937,37.20982108
Eliomys_quercinus,3273257,114.61,4.99,138.74,22.97,1,1.592116673,34.8,566.36,4.027213836,66,147.93,1.809922229,183
Eliurus_antsingy,2309,62.3361364,2.27816627,122.8226155,33.8907521,2.296855617,1.037706531,27.60077726,143.0166754,4.916277067,36.94543075,1304.106799,1.197660991,85.84060621
Eliurus_grandidieri,2331,58.30727586,2.338006473,126.0722745,32.91183686,2.053116395,1.030538569,28.91074486,148.7681171,4.657504078,39.46410012,1964.680779,1.185383568,103.2023737
Eliurus_majori,62692,100,2.514545829,130.4434105,34.51521699,1.963330207,1,29.16509274,167.5063113,5.097404844,46.25723301,1805.973867,1.195244166,104.8538587
Eliurus_minor,65872,57.53,3,128.24,29.1397015,2.334573718,1.01395948,23.03565908,124.7598107,4.379675889,38.6961221,1374.90336,1.118260277,57.76475074
Eliurus_myoxinus,72543,69.76,3.478178505,127.5,23.99,2.40568058,1.00695555,23.4195857,102.8798426,4.186303756,32.74861031,951.2771011,1.05164886,51.4654315
Eliurus_penicillatus,1799,100,2.682405187,143.8466358,35.72693312,1.171784548,1.247063914,32.4989726,186.1244491,4.755794962,44.7343681,2067.357531,1.353168012,233.1819604
Eliurus_petteri,155,75,2.438709237,137.5061255,30.02603546,2.551338424,1.049598135,20.43682345,96.82142437,5.151832486,31.62433189,1560.28607,1.175949626,62.09438159
Eliurus_tanala,27855,89.99,2.803685344,142.2836994,35.41343585,1.022966842,2.023800292,34.80947685,265.438161,4.55702561,80.11430623,1983.864324,1.355222871,275.762839
Eliurus_webbi,79569,61.13,2.666003468,127.8468137,33.78592178,1.714133015,1.166836112,58.99898149,311.3505382,3.798657635,60.48562962,132.9163783,1.325306702,179.2945722
Ellobius_alaicus,19663,89.91084156,2.023095748,145.6352848,47.79762285,1.034071558,2.685246981,36.47286521,225.9784896,6.184614503,85.2803962,1169.295738,1.201819104,251.7888716
Ellobius_fuscocapillus,763781,80,3.46,132.3612269,29.66627231,1.827689045,1,63.10945643,276.8039447,2.888638644,62.32939533,86.98195101,1.284738781,192.4195849
Ellobius_lutescens,601282,117.31,4.66,177.3171679,29.98597899,1,1,88.91752299,360.4302206,1.742175578,60.70422782,53.28957473,2.234768787,363.7534286
Ellobius_talpinus,4830545,40,3.67,110.1462921,26,4,1.083613014,59.99,91.53,1.501703494,42.08769154,118.3926609,0.734712255,35
Ellobius_tancrei,4667086,60,2.855618821,126.6085314,32.92878424,1.898316265,1.021012126,55.42474144,243.7454876,4.07037133,66.22581288,124.9640452,1.386006949,155.3920035
Emballonura_alecto,292002,5.25,1.00724133,42.37721211,95.38757372,1,645.475994,60.83145931,410.768713,1.757633147,199.579925,259.3337153,0.178686917,325.242942
