TaxID,Order,Family,Genus,species,AdultBodyMass_g,GenerationLength_d,Sources_AdultBodyMass,Max_longevity_d,Sources_Max_longevity,Rspan_d,AFR_d,Data_AFR,Calculated_GL_d,,Sources_GL
3616,Rodentia,Cricetidae,Calomys,Calomys_sorellus,20,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3617,Rodentia,Cricetidae,Calomys,Calomys_tener,13.8,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136679,Rodentia,Cricetidae,Calomys,Calomys_tocantinsi,27.61181818,589.3882991,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136304,Rodentia,Cricetidae,Calomys,Calomys_venustus,49.33,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3618,Rodentia,Calomyscidae,Calomyscus,Calomyscus_bailwardi,21.38,717.7762436,PanTHERIA,3431,AnAge,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3619,Rodentia,Calomyscidae,Calomyscus,Calomyscus_baluchi,83.81,717.7762436,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
136377,Rodentia,Calomyscidae,Calomyscus,Calomyscus_elburzensis,119.055,1032.923574,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
136252,Rodentia,Calomyscidae,Calomyscus,Calomyscus_grandis,205.995,1032.923574,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3620,Rodentia,Calomyscidae,Calomyscus,Calomyscus_hotsoni,60.5,717.7762436,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3621,Rodentia,Calomyscidae,Calomyscus,Calomyscus_mystax,81.375,717.7762436,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3622,Rodentia,Calomyscidae,Calomyscus,Calomyscus_tsolovi,111.74,1032.923574,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3623,Rodentia,Calomyscidae,Calomyscus,Calomyscus_urartensis,147.235,1032.923574,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3650,Didelphimorphia,Didelphidae,Caluromys,Caluromys_derbianus,326.72,895.4725,PanTHERIA,2500.25,PanTHERIA;AnAge,2260.25,240,calculated,895.4725,,Rspan-AFR(SM+Gest)
3648,Didelphimorphia,Didelphidae,Caluromys,Caluromys_lanatus,350.33,969.6242333,PanTHERIA,1825,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
3649,Didelphimorphia,Didelphidae,Caluromys,Caluromys_philander,246.47,1043.775967,PanTHERIA,2780.083333,PanTHERIA;AnAge,2445.503333,334.58,PanTHERIA,1043.775967,,Rspan-AFB
3651,Didelphimorphia,Didelphidae,Caluromysiops,Caluromysiops_irrupta,257.48,843.3734222,PanTHERIA,2859.166667,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4703,Cingulata,Dasypodidae,Calyptophractus,Calyptophractus_retusus,129.99,1460,PanTHERIA,4380,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
63543,Cetartiodactyla,Camelidae,Camelus,Camelus_ferus,268000,5840,Smith_et_al._2003,12227.5,PanTHERIA;Carn_Ung,10767.5,1460,PanTHERIA,4582.575,,GMA
3753,Carnivora,Canidae,Canis,Canis_adustus,10392.49,1549.637578,PanTHERIA,4444.888889,PanTHERIA;AnAge;_Carn_ung,4259.508889,314.38,calculated,1549.637578,,Rspan-AFR(SM+Gest)
3744,Carnivora,Canidae,Canis,Canis_aureus,9658.7,2136.101433,PanTHERIA,6180.666667,PanTHERIA;AnAge;_Carn_ung,5871.556667,433.35,calculated,2136.101433,,Rspan-AFR(SM+Gest)
3745,Carnivora,Canidae,Canis,Canis_latrans,11989.1,2569.032222,PanTHERIA,7965.111111,PanTHERIA;AnAge;_Carn_ung,7600.111111,365,PanTHERIA,2569.032222,,Rspan-AFB
3746,Carnivora,Canidae,Canis,Canis_lupus,31756.51,2883.256667,PanTHERIA,8601.833333,PanTHERIA;AnAge;_Carn_ung,8054.333333,547.5,PanTHERIA,2883.256667,,Rspan-AFB
3755,Carnivora,Canidae,Canis,Canis_mesomelas,8247.3,1827.5715,PanTHERIA,5438.5,PanTHERIA;AnAge;_Carn_ung,5258.35,302.65,calculated,1827.5715,,Rspan-AFR(SM+Gest)
3747,Carnivora,Canidae,Canis,Canis_rufus,23500,2015.29,Smith_et_al._2003,6205,Carn_ung,5901,304,calculated,2015.29,,Rspan-ASMmales
3748,Carnivora,Canidae,Canis,Canis_simensis,14361.86,1460,PanTHERIA,4380,Carn_Ung,3786,594,calculated,1691.94,,GMA
3759,Rodentia,Spalacidae,Cannomys,Cannomys_badius,472.07,1032.923574,PanTHERIA,1606,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3760,Rodentia,Cricetidae,Cansumys,Cansumys_canus,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3778,Cetartiodactyla,Neobalaenidae,Caperea,Caperea_marginata,31999999.98,10278.51578,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3786,Cetartiodactyla,Bovidae,Capra,Capra_aegagrus,71350.77625,2097.005,Mean_congenerics,6168.5,Carn_ung,5734.5,434,calculated,2097.005,,Rspan-ASMmales
3794,Cetartiodactyla,Bovidae,Capra,Capra_caucasica,58149.52,2555,PanTHERIA,7701.5,PanTHERIA;AnAge;Carn_Ung,6850.5,851,calculated,2837.645,,GMA
3795,Cetartiodactyla,Bovidae,Capra,Capra_cylindricornis,50000,2555,Smith_et_al._2003,7373,AnAge;Carn_Ung,6459,914,calculated,2787.11,,GMA
3787,Cetartiodactyla,Bovidae,Capra,Capra_falconeri,54303.37,2555,PanTHERIA,5730.5,PanTHERIA;AnAge;Carn_Ung,5000.5,730,PanTHERIA,2180.145,,GMA
42397,Cetartiodactyla,Bovidae,Capra,Capra_ibex,69546.83,2958.933333,PanTHERIA,7969.166667,PanTHERIA;AnAge;_Carn_ung,7056.666667,912.5,PanTHERIA,2958.933333,,Rspan-AFB
3796,Cetartiodactyla,Bovidae,Capra,Capra_nubiana,47763.72,2920,PanTHERIA,6436.166667,PanTHERIA;AnAge;Carn_Ung,5706.166667,730,calculated,2384.788333,,GMA
3798,Cetartiodactyla,Bovidae,Capra,Capra_pyrenaica,60898.77,2471.76,PanTHERIA,5840,PanTHERIA;_Carn_ung,4744,1096,calculated,2471.76,,Rspan-ASMmales
42398,Cetartiodactyla,Bovidae,Capra,Capra_sibirica,130000,2875.226667,PanTHERIA,8127.333333,AnAge;_Carn_ung,7397.333333,730,calculated,2875.226667,,Rspan-ASMmales
3797,Cetartiodactyla,Bovidae,Capra,Capra_walie,100144,1956.36625,PanTHERIA,5703.125,Carn_ung,5277.125,426,calculated,1956.36625,,Rspan-ASMmales
42395,Cetartiodactyla,Cervidae,Capreolus,Capreolus_capreolus,22502.01,2335.391667,PanTHERIA,6265.833333,PanTHERIA;AnAge;_Carn_ung,5535.833333,730,PanTHERIA,2335.391667,,Rspan-AFB
42396,Cetartiodactyla,Cervidae,Capreolus,Capreolus_pygargus,41371.03,3063.8029,PanTHERIA,7040.85,Carn_ung,6424.01,1200.84,calculated,3063.8029,,Rspan-AFR(SM+Gest)
3811,Cetartiodactyla,Bovidae,Capricornis,Capricornis_crispus,43030.64,3135.631967,PanTHERIA,7441.133333,PanTHERIA;AnAge;_Carn_ung,6666.903333,1202.23,calculated,3135.631967,,Rspan-AFR(SM+Gest)
3814,Cetartiodactyla,Bovidae,Capricornis,Capricornis_milneedwardsii,112000,2555,Verde_Arregoitia_et_al._2013,5876.5,Carn_Ung,5332.5,544,calculated,2090.425,,GMA
3815,Cetartiodactyla,Bovidae,Capricornis,Capricornis_rubidus,135000,2555,Verde_Arregoitia_et_al._2013,6858.35,Carn_Ung,6109.35,749,calculated,2520.7115,,GMA
3812,Cetartiodactyla,Bovidae,Capricornis,Capricornis_sumatraensis,110942.2,2555,PanTHERIA,7360.833333,PanTHERIA;AnAge;Carn_Ung,6904.833333,456,calculated,2458.401667,,GMA
3810,Cetartiodactyla,Bovidae,Capricornis,Capricornis_swinhoei,20500,2421.9825,Verde_Arregoitia_et_al._2013,6880.25,Carn_ung,6279.25,601,calculated,2421.9825,,Rspan-ASMmales
3816,Cetartiodactyla,Bovidae,Capricornis,Capricornis_thar,112000,2555,Verde_Arregoitia_et_al._2013,6812.725,Carn_Ung,6113.725,699,calculated,2471.98025,,GMA
3833,Lagomorpha,Leporidae,Caprolagus,Caprolagus_hispidus,2496.99,1104.3199,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3842,Rodentia,Capromyidae,Capromys,Capromys_pilorides,5200,1714.826067,PanTHERIA,4586.833333,PanTHERIA;AnAge,4397.193333,439.64,calculated,1714.826067,,Rspan-AFR(SM+Gest)
18306,Carnivora,Felidae,Caracal,Caracal_aurata,12400,1825,Smith_et_al._2003,7482.5,AnAge;Carn_Ung,7117.5,365,calculated,2429.075,,GMA
3847,Carnivora,Felidae,Caracal,Caracal_caracal,11964.38,2239.8225,PanTHERIA,6606.5,PanTHERIA;AnAge;_Carn_ung,6150.25,456.25,PanTHERIA,2239.8225,,Rspan-AFB
3858,Rodentia,Dipodidae,Cardiocranius,Cardiocranius_paradoxus,196.8175859,727.31515,Mean_confamilials,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
3859,Chiroptera,Megadermatidae,Cardioderma,Cardioderma_cor,26.45,1985.8012,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3904,Chiroptera,Phyllostomidae,Carollia,Carollia_castanea,13.1,1847.5352,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136782,Chiroptera,Phyllostomidae,Carollia,Carollia_manu,15.755,1847.5352,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
3905,Chiroptera,Phyllostomidae,Carollia,Carollia_perspicillata,19.23,1847.5352,PanTHERIA,5365.5,PanTHERIA;AnAge,4954.88,410.62,PanTHERIA,1847.5352,,Rspan-AFB
39051111,Chiroptera,Phyllostomidae,Carollia,Carollia_brevicauda,19.23,1847.5352,PanTHERIA,5365.5,PanTHERIA;AnAge,4954.88,410.62,PanTHERIA,1847.5352,,
136268,Chiroptera,Phyllostomidae,Carollia,Carollia_sowelli,15.755,1847.5352,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
3906,Chiroptera,Phyllostomidae,Carollia,Carollia_subrufa,15.84,1847.5352,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40596,Afrosoricida,Chrysochloridae,Carpitalpa,Carpitalpa_arendsi,52.34,1036.557583,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
3917,Rodentia,Muridae,Carpomys,Carpomys_melanurus,123,639.6318318,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3916,Rodentia,Muridae,Carpomys,Carpomys_phaeurus,123,639.6318318,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3921,Rodentia,Echimyidae,Carterodon,Carterodon_sulcidens,113.8,739.0095889,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
7799,Rodentia,Cricetidae,Caryomys,Caryomys_eva,22.5,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
7800,Rodentia,Cricetidae,Caryomys,Caryomys_inez,23.5,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
3999,Chiroptera,Pteropodidae,Casinycteris,Casinycteris_argynnis,28.28,1553.790873,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4003,Rodentia,Castoridae,Castor,Castor_canadensis,18124.41,2657.59975,PanTHERIA,7008,PanTHERIA;AnAge,6464.775,782.815,calculated,2657.59975,,Rspan-AFR(SM+Gest)
4007,Rodentia,Castoridae,Castor,Castor_fiber,19000,3294.125,PanTHERIA,9125,PanTHERIA,8212.5,912.5,PanTHERIA,3294.125,,Rspan-AFB
4015,Cetartiodactyla,Tayassuidae,Catagonus,Catagonus_wagneri,35566.4,1470.95,PanTHERIA,3285,PanTHERIA;_Carn_ung,2555,730,PanTHERIA,1470.95,,Rspan-AFB
4064,Rodentia,Caviidae,Cavia,Cavia_aperea,524.38,763.4281,PanTHERIA,2190,AnAge,2184.89,129.81,calculated,763.4281,,Rspan-AFR(SM+Gest)
4065,Rodentia,Caviidae,Cavia,Cavia_fulgida,282.5,763.4281,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136520,Rodentia,Caviidae,Cavia,Cavia_intermedia,566.7175,763.4281,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
4066,Rodentia,Caviidae,Cavia,Cavia_magna,459.99,763.4281,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
4068,Rodentia,Caviidae,Cavia,Cavia_tschudii,1000,755.95645,PanTHERIA,2299.5,AnAge,2174.005,125.495,calculated,755.95645,,Rspan-AFR(SM+Gest)
41535,Primates,Callitrichidae,Cebuella,Cebuella_pygmaea,124,2380.2636,Smith_et_al._2003,6150.25,PanTHERIA;AnAge,5309.84,840.41,PanTHERIA,2380.2636,,Rspan-AFB
39950,Primates,Cebidae,Cebus,Cebus_albifrons,2509.68,5508.653,PanTHERIA,15403,PanTHERIA;AnAge,13935.7,1467.3,PanTHERIA,5508.653,,Rspan-AFB
39949,Primates,Cebidae,Cebus,Cebus_apella,2758.38,5475,PanTHERIA,16625.75,PanTHERIA;AnAge,14567.15,2058.6,PanTHERIA,6283.0735,,GMA
40020,Primates,Cebidae,Cebus,Cebus_capucinus,3005.99,6794.84,PanTHERIA,19856,PanTHERIA;AnAge,18396,1460,PanTHERIA,6794.84,,Rspan-AFB
136366,Primates,Cebidae,Cebus,Cebus_cay,2836.854444,5475,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136253,Primates,Cebidae,Cebus,Cebus_flavius,2500,5830.0793,Encyclopedia_of_Life_(eol.org),no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
40019,Primates,Cebidae,Cebus,Cebus_kaapori,3000,5840,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136346,Primates,Cebidae,Cebus,Cebus_libidinosus,2960,5830.0793,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
42696,Primates,Cebidae,Cebus,Cebus_macrocephalus,2836.854444,5475,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136717,Primates,Cebidae,Cebus,Cebus_nigritus,2960,5840,Smith_et_al._2003,16060,PanTHERIA,no_information,no_information,no_information,no_information,,GMA
40021,Primates,Cebidae,Cebus,Cebus_olivaceus,2787.64,6212.3,PanTHERIA,16060,PanTHERIA;AnAge,13870,2190,PanTHERIA,6212.3,,Rspan-AFB
42697,Primates,Cebidae,Cebus,Cebus_robustus,2836.854444,5840,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
4074,Primates,Cebidae,Cebus,Cebus_xanthosternos,3050,5840,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136350,Chiroptera,Emballonuridae,Centronycteris,Centronycteris_centralis,23,788.4,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4112,Chiroptera,Emballonuridae,Centronycteris,Centronycteris_maximiliani,23,788.4,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4133,Chiroptera,Phyllostomidae,Centurio,Centurio_senex,23.09,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
4137,Cetartiodactyla,Bovidae,Cephalophus,Cephalophus_adersi,9249.95,703.088,PanTHERIA,1489.2,PanTHERIA;_Carn_ung,1107.2,382,calculated,703.088,,Rspan-ASMmales
4138,Cetartiodactyla,Bovidae,Cephalophus,Cephalophus_callipygus,19079.23,1936.42625,PanTHERIA,5338.125,Carn_ung,4791.125,547,calculated,1936.42625,,Rspan-ASMmales
